,Unnamed: 0,Path,Transcript
556,556,./dataset/LibriSpeech/test-clean/8463/287645/8463-287645-0013.flac,as to his age and also the name of his master jacob's statement varied somewhat from the advertisement
1052,1052,./dataset/LibriSpeech/test-clean/2830/3980/2830-3980-0009.flac,paul an apostle not of men et cetera
195,195,./dataset/LibriSpeech/test-clean/260/123440/260-123440-0016.flac,i shall be punished for it now i suppose by being drowned in my own tears
165,165,./dataset/LibriSpeech/test-clean/5639/40744/5639-40744-0028.flac,i have great things to tell you senor said dona estafania to her husband the cream and substance of which is this the fainting girl before you is your daughter and that boy is your grandson
1783,1783,./dataset/LibriSpeech/test-clean/1188/133604/1188-133604-0012.flac,it may be that a great colorist will use his utmost force of color as a singer his full power of voice but loud or low the virtue is in both cases always in refinement never in loudness
161,161,./dataset/LibriSpeech/test-clean/5639/40744/5639-40744-0024.flac,one day when the boy was sent by his grandfather with a message to a relation he passed along a street in which there was a great concourse of horsemen
2302,2302,./dataset/LibriSpeech/test-clean/8555/284447/8555-284447-0003.flac,but cap'n bill made no such attempt knowing it would be useless
998,998,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0026.flac,and the death of which i dreamt could not alas
2445,2445,./dataset/LibriSpeech/test-clean/3570/5694/3570-5694-0012.flac,there is a more or less elaborate system of rank and grades
1237,1237,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0042.flac,and then you came back not caring very much but it made no difference
184,184,./dataset/LibriSpeech/test-clean/260/123440/260-123440-0005.flac,and yesterday things went on just as usual
1072,1072,./dataset/LibriSpeech/test-clean/2830/3980/2830-3980-0029.flac,although the brethren with me are not apostles like myself yet they are all of one mind with me think write and teach as i do
1266,1266,./dataset/LibriSpeech/test-clean/4077/13751/4077-13751-0008.flac,it is notable that the indian tribes have generally regarded the religion of the latter day saints with favor seeing in the book of mormon striking agreement with their own traditions
632,632,./dataset/LibriSpeech/test-clean/8230/279154/8230-279154-0015.flac,they must have some characteristic which makes us regard them as referring to more or less remote portions of the past
1905,1905,./dataset/LibriSpeech/test-clean/6829/68769/6829-68769-0047.flac,i have my own reasons mister marshall
259,259,./dataset/LibriSpeech/test-clean/260/123288/260-123288-0027.flac,a suffocating smell of nitrogen fills the air it enters the throat it fills the lungs
1930,1930,./dataset/LibriSpeech/test-clean/6829/68771/6829-68771-0018.flac,for a moment beth stood staring while the new maid regarded her with composure and a slight smile upon her beautiful face
2594,2594,./dataset/LibriSpeech/test-clean/121/127105/121-127105-0016.flac,probably not till the second post
1139,1139,./dataset/LibriSpeech/test-clean/4446/2271/4446-2271-0006.flac,he's been wanting to marry hilda these three years and more
1117,1117,./dataset/LibriSpeech/test-clean/2830/3980/2830-3980-0074.flac,this attitude is universal and particularly developed in those who consider themselves better than others
999,999,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0027.flac,when this captain should have taken himself and his vessel back to england i would retire to a small farm which i possessed at the farthest side of the island and there in seclusion would i end my days
1770,1770,./dataset/LibriSpeech/test-clean/1089/134686/1089-134686-0037.flac,in the silence their dark fire kindled the dusk into a tawny glow
449,449,./dataset/LibriSpeech/test-clean/7127/75947/7127-75947-0023.flac,it is too difficult replied mademoiselle de tonnay charente laughing loudly
269,269,./dataset/LibriSpeech/test-clean/7729/102255/7729-102255-0008.flac,all the territorial dignitaries were present governor shannon presided john calhoun the surveyor general made the principal speech a denunciation of the abolitionists supporting the topeka movement chief justice lecompte dignified the occasion with approving remarks
392,392,./dataset/LibriSpeech/test-clean/3575/170457/3575-170457-0023.flac,i carefully avoid any appearance of preoccupation and eccentricity which might lead those i live amongst to suspect the nature of my pursuits
668,668,./dataset/LibriSpeech/test-clean/7176/92135/7176-92135-0007.flac,anyhow it's jolly exciting and i can do the dialogue all right
1164,1164,./dataset/LibriSpeech/test-clean/4446/2273/4446-2273-0006.flac,they are all sketches made about the villa d'este you see
2160,2160,./dataset/LibriSpeech/test-clean/4992/23283/4992-23283-0020.flac,i have never yet however been vanquished by them and even upon this occasion my reason shall combat them to the last and my reason shall fail me before i do wrong
477,477,./dataset/LibriSpeech/test-clean/7127/75946/7127-75946-0010.flac,your majesty's plan then in this affair is
117,117,./dataset/LibriSpeech/test-clean/1320/122617/1320-122617-0039.flac,the mohican started on his feet and shook his shaggy covering as though the animal he counterfeited was about to make some desperate effort
2158,2158,./dataset/LibriSpeech/test-clean/4992/23283/4992-23283-0018.flac,to relieve her from both he laid his hand with force upon his heart and said do you believe me
2276,2276,./dataset/LibriSpeech/test-clean/61/70970/61-70970-0034.flac,nay nay lording answered warrenton with a half laugh
1590,1590,./dataset/LibriSpeech/test-clean/672/122797/672-122797-0061.flac,don't you know one about bacon and tallow candles can't you tell any larder stories
2418,2418,./dataset/LibriSpeech/test-clean/237/126133/237-126133-0011.flac,isn't he splendid cried jasper in intense pride swelling up father knew how to do it
2612,2612,./dataset/LibriSpeech/test-clean/121/127105/121-127105-0034.flac,it sounded dull it sounded strange and all the more so because of his main condition which was
2339,2339,./dataset/LibriSpeech/test-clean/8555/284449/8555-284449-0015.flac,i'll not be wicked any more sighed the old boolooroo i'll reform
322,322,./dataset/LibriSpeech/test-clean/2094/142345/2094-142345-0014.flac,the fact that it was churning day was another reason why it was inconvenient to have the whittaws and why consequently missus poyser should scold molly the housemaid with unusual severity
532,532,./dataset/LibriSpeech/test-clean/2961/961/2961-961-0012.flac,for in the times before the great flood athens was the greatest and best of cities and did the noblest deeds and had the best constitution of any under the face of heaven
395,395,./dataset/LibriSpeech/test-clean/3575/170457/3575-170457-0026.flac,p s pray sir excuse me for writing to you a second time i could not help writing partly to tell you how thankful i am for your kindness and partly to let you know that your advice shall not be wasted however sorrowfully and reluctantly it may be at first followed c b
1316,1316,./dataset/LibriSpeech/test-clean/1221/135766/1221-135766-0011.flac,beholding it hester was constrained to rush towards the child to pursue the little elf in the flight which she invariably began to snatch her to her bosom with a close pressure and earnest kisses not so much from overflowing love as to assure herself that pearl was flesh and blood and not utterly delusive
1382,1382,./dataset/LibriSpeech/test-clean/7021/79759/7021-79759-0004.flac,without going to any such extreme as this we can easily see on reflection how vast an influence on the ideas and conceptions as well as on the principles of action in mature years must be exerted by the nature and character of the images which the period of infancy and childhood impresses upon the mind
716,716,./dataset/LibriSpeech/test-clean/7176/88083/7176-88083-0009.flac,the great hawk followed hurriedly to retrieve his prey from the ground
289,289,./dataset/LibriSpeech/test-clean/7729/102255/7729-102255-0028.flac,private persons who had leased the free state hotel vainly besought the various authorities to prevent the destruction of their property
2136,2136,./dataset/LibriSpeech/test-clean/4992/41797/4992-41797-0019.flac,olive's mournful black eyes met nancy's sparkling brown ones
1283,1283,./dataset/LibriSpeech/test-clean/1221/135767/1221-135767-0003.flac,the period was hardly if at all earlier than that of our story when a dispute concerning the right of property in a pig not only caused a fierce and bitter contest in the legislative body of the colony but resulted in an important modification of the framework itself of the legislature
566,566,./dataset/LibriSpeech/test-clean/8463/294825/8463-294825-0008.flac,but much of the novel's brooding power comes from captain nemo
223,223,./dataset/LibriSpeech/test-clean/260/123286/260-123286-0023.flac,the raft was heaved up on a watery mountain and pitched down again at a distance of twenty fathoms
2081,2081,./dataset/LibriSpeech/test-clean/4970/29095/4970-29095-0027.flac,it's such a crush at the yearly meeting at arch street and then there's the row of sleek looking young men who line the curbstone and stare at us as we come out
306,306,./dataset/LibriSpeech/test-clean/7729/102255/7729-102255-0045.flac,captain martin said i shall give you a pistol to help protect yourself if worse comes to worst
1868,1868,./dataset/LibriSpeech/test-clean/6829/68769/6829-68769-0010.flac,we wish to talk with him answered kenneth talk
1772,1772,./dataset/LibriSpeech/test-clean/1188/133604/1188-133604-0001.flac,they unite every quality and sometimes you will find me referring to them as colorists sometimes as chiaroscurists
15,15,./dataset/LibriSpeech/test-clean/6930/75918/6930-75918-0015.flac,thus it is that the honor of three is saved our country's our master's and our own
1157,1157,./dataset/LibriSpeech/test-clean/4446/2271/4446-2271-0024.flac,i shouldn't wonder if she could laugh about it with me now
2086,2086,./dataset/LibriSpeech/test-clean/4970/29095/4970-29095-0032.flac,but philip is honest and he has talent enough if he will stop scribbling to make his way
1657,1657,./dataset/LibriSpeech/test-clean/5105/28233/5105-28233-0008.flac,when a private in the eighth cavalry he had been on the point of quitting the army at twenty eight years of age but unexpectedly he had been appointed orderly to captain servadac
